count,context,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,act20,act21,act22,act23,act24,act25,act26,act27,act28,act29,act30,act31,act32,act33,act34,act35,act36,act37,act38,act39,act40,act41,act42,act43,act44,act45,act46,act47,act48,act49,act50,act51,act52,act53,act54,act55,act56,act57,act58,act59,act60,act61,act62,act63,wei0,wei1,wei2,wei3,wei4,wei5,wei6,wei7,wei8,wei9,wei10,wei11,wei12,wei13,wei14,wei15,wei16,wei17,wei18,wei19,wei20,wei21,wei22,wei23,wei24,wei25,wei26,wei27,wei28,wei29,wei30,wei31,wei32,wei33,wei34,wei35,wei36,wei37,wei38,wei39,wei40,wei41,wei42,wei43,wei44,wei45,wei46,wei47,wei48,wei49,wei50,wei51,wei52,wei53,wei54,wei55,wei56,wei57,wei58,wei59,wei60,wei61,wei62,wei63
43,0,-0.942383,-0.476318,1.31641,0.133789,1.2627,0.912109,-0.737305,0.0741577,-1.71289,0.108215,-0.148804,0.212891,0.0330811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302979,-1.33008,-0.427002,0.927246,0.0704956,-0.868652,0.896973,-0.0579224,-0.0447998,0.697754,-1.11035,-1.17578,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,-0.942383,-0.476318,1.31641,0.133789,1.2627,0.912109,-0.737305,0.0741577,-1.71289,0.108215,-0.148804,0.212891,0.0330811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302979,-1.33008,-0.427002,0.927246,0.0704956,-0.868652,0.896973,-0.0579224,-0.0447998,0.697754,-1.11035,-1.17578,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,-0.0845947,-0.43335,-1.82031,-0.028595,-3.33984,0.198486,0.338867,-0.97998,0.765625,-0.502441,-0.130493,-0.587402,0.452393,-0.405518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293457,-0.279541,0.935547,1.51758,-1.69238,-0.230347,-0.164429,1.70605,-0.402588,1.44824,0.0189056,-0.0997314,0.0375671,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,-0.0845947,-0.43335,-1.82031,-0.028595,-3.33984,0.198486,0.338867,-0.97998,0.765625,-0.502441,-0.130493,-0.587402,0.452393,-0.405518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293457,-0.279541,0.935547,1.51758,-1.69238,-0.230347,-0.164429,1.70605,-0.402588,1.44824,0.0189056,-0.0997314,0.0375671,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,-0.0845947,-0.43335,-1.82031,-0.028595,-3.33984,0.198486,0.338867,-0.97998,0.765625,-0.502441,-0.130493,-0.587402,0.452393,-0.405518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293457,-0.279541,0.935547,1.51758,-1.69238,-0.230347,-0.164429,1.70605,-0.402588,1.44824,0.0189056,-0.0997314,0.0375671,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,-0.213989,-0.526367,0.989746,-0.693848,1.23438,0.247314,1.74023,-0.0980835,1.12695,1.47363,-0.755859,-0.0540466,-0.171143,-0.656738,0.693359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23828,-1.28516,0.40918,0.308594,1.09668,-1.47852,0.59668,0.280029,-0.794434,-0.527344,-2.40234,-0.969727,0.0227356,-1.46582,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,-0.213989,-0.526367,0.989746,-0.693848,1.23438,0.247314,1.74023,-0.0980835,1.12695,1.47363,-0.755859,-0.0540466,-0.171143,-0.656738,0.693359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23828,-1.28516,0.40918,0.308594,1.09668,-1.47852,0.59668,0.280029,-0.794434,-0.527344,-2.40234,-0.969727,0.0227356,-1.46582,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,-0.213989,-0.526367,0.989746,-0.693848,1.23438,0.247314,1.74023,-0.0980835,1.12695,1.47363,-0.755859,-0.0540466,-0.171143,-0.656738,0.693359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23828,-1.28516,0.40918,0.308594,1.09668,-1.47852,0.59668,0.280029,-0.794434,-0.527344,-2.40234,-0.969727,0.0227356,-1.46582,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0.209595,-0.0681152,-0.959473,0.944824,-0.336914,-0.11084,3.15625,0.828613,1.52539,-1.12402,0.830078,-1.81348,0.459961,-0.900879,-0.811523,0.86377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.696777,1.03906,0.180664,0.954102,1.70801,0.505371,-1.04785,0.0900269,0.724121,1.28125,0.811035,0.175171,2.16016,-0.880371,-0.858398,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0.209595,-0.0681152,-0.959473,0.944824,-0.336914,-0.11084,3.15625,0.828613,1.52539,-1.12402,0.830078,-1.81348,0.459961,-0.900879,-0.811523,0.86377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.696777,1.03906,0.180664,0.954102,1.70801,0.505371,-1.04785,0.0900269,0.724121,1.28125,0.811035,0.175171,2.16016,-0.880371,-0.858398,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0.209595,-0.0681152,-0.959473,0.944824,-0.336914,-0.11084,3.15625,0.828613,1.52539,-1.12402,0.830078,-1.81348,0.459961,-0.900879,-0.811523,0.86377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.696777,1.03906,0.180664,0.954102,1.70801,0.505371,-1.04785,0.0900269,0.724121,1.28125,0.811035,0.175171,2.16016,-0.880371,-0.858398,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,-0.846191,1.00098,1.03418,-1.53906,0.953613,-1.30859,-1.08008,-0.810059,1.87793,-0.0675049,0.288086,0.311523,0.261719,0.175049,0.741699,-1.01855,0.0067749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3877,-0.144653,0.0874634,-0.953613,0.545898,0.0944214,2.18555,-1.62988,-0.0687256,0.140381,-2.02148,-1.62988,-1.06348,1.32422,1.94336,0.3479,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,-0.846191,1.00098,1.03418,-1.53906,0.953613,-1.30859,-1.08008,-0.810059,1.87793,-0.0675049,0.288086,0.311523,0.261719,0.175049,0.741699,-1.01855,0.0067749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3877,-0.144653,0.0874634,-0.953613,0.545898,0.0944214,2.18555,-1.62988,-0.0687256,0.140381,-2.02148,-1.62988,-1.06348,1.32422,1.94336,0.3479,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,-0.846191,1.00098,1.03418,-1.53906,0.953613,-1.30859,-1.08008,-0.810059,1.87793,-0.0675049,0.288086,0.311523,0.261719,0.175049,0.741699,-1.01855,0.0067749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3877,-0.144653,0.0874634,-0.953613,0.545898,0.0944214,2.18555,-1.62988,-0.0687256,0.140381,-2.02148,-1.62988,-1.06348,1.32422,1.94336,0.3479,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,1.22461,-0.121582,-0.102051,0.197021,1.72461,-2.1582,-1.49414,-1.60547,1.10352,-0.628906,0.802734,1.21094,-0.227295,1.33008,1.2041,1.31055,-1.06543,0.366699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02637,-0.601074,-2.43945,0.273682,-0.475098,-0.889648,-1.21777,-1.12988,0.525391,0.321045,0.906738,-0.836426,-0.663574,-0.806152,-1.53809,1.30371,-0.521484,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,1.22461,-0.121582,-0.102051,0.197021,1.72461,-2.1582,-1.49414,-1.60547,1.10352,-0.628906,0.802734,1.21094,-0.227295,1.33008,1.2041,1.31055,-1.06543,0.366699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02637,-0.601074,-2.43945,0.273682,-0.475098,-0.889648,-1.21777,-1.12988,0.525391,0.321045,0.906738,-0.836426,-0.663574,-0.806152,-1.53809,1.30371,-0.521484,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,1.22461,-0.121582,-0.102051,0.197021,1.72461,-2.1582,-1.49414,-1.60547,1.10352,-0.628906,0.802734,1.21094,-0.227295,1.33008,1.2041,1.31055,-1.06543,0.366699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02637,-0.601074,-2.43945,0.273682,-0.475098,-0.889648,-1.21777,-1.12988,0.525391,0.321045,0.906738,-0.836426,-0.663574,-0.806152,-1.53809,1.30371,-0.521484,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,-0.0924683,-0.399414,0.633301,-0.462891,0.640137,0.169678,-0.677734,-0.00197601,-1.29785,0.789551,0.400879,1.20801,-1.06055,0.804199,0.463867,2.22266,-0.451172,-1.4541,0.195679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01855,-0.35376,0.528809,-1.00293,-0.974609,0.429443,-2.49023,1.57422,0.0985718,1.18652,0.0770874,-0.569336,0.0431519,-2.34375,-0.0961304,0.157715,-0.312256,-0.0430908,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,-0.0924683,-0.399414,0.633301,-0.462891,0.640137,0.169678,-0.677734,-0.00197601,-1.29785,0.789551,0.400879,1.20801,-1.06055,0.804199,0.463867,2.22266,-0.451172,-1.4541,0.195679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01855,-0.35376,0.528809,-1.00293,-0.974609,0.429443,-2.49023,1.57422,0.0985718,1.18652,0.0770874,-0.569336,0.0431519,-2.34375,-0.0961304,0.157715,-0.312256,-0.0430908,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,-0.0924683,-0.399414,0.633301,-0.462891,0.640137,0.169678,-0.677734,-0.00197601,-1.29785,0.789551,0.400879,1.20801,-1.06055,0.804199,0.463867,2.22266,-0.451172,-1.4541,0.195679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01855,-0.35376,0.528809,-1.00293,-0.974609,0.429443,-2.49023,1.57422,0.0985718,1.18652,0.0770874,-0.569336,0.0431519,-2.34375,-0.0961304,0.157715,-0.312256,-0.0430908,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,-0.983887,0.976562,-0.62793,0.32666,-1.95117,-0.976074,0.452148,-1.37012,2.64844,0.151001,1.06934,0.179077,0.300049,-1.07812,-1.05566,0.415039,0.0479431,-1.9873,-0.606445,0.811523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.24023,1.32422,0.267578,-1.92188,0.964355,0.433838,-1.02832,1.0293,-1.15527,1.06152,-1.6084,-1.125,0.858887,-0.4729,-0.581055,0.365479,0.340332,2.47461,-0.279297,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,-0.983887,0.976562,-0.62793,0.32666,-1.95117,-0.976074,0.452148,-1.37012,2.64844,0.151001,1.06934,0.179077,0.300049,-1.07812,-1.05566,0.415039,0.0479431,-1.9873,-0.606445,0.811523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.24023,1.32422,0.267578,-1.92188,0.964355,0.433838,-1.02832,1.0293,-1.15527,1.06152,-1.6084,-1.125,0.858887,-0.4729,-0.581055,0.365479,0.340332,2.47461,-0.279297,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,-0.983887,0.976562,-0.62793,0.32666,-1.95117,-0.976074,0.452148,-1.37012,2.64844,0.151001,1.06934,0.179077,0.300049,-1.07812,-1.05566,0.415039,0.0479431,-1.9873,-0.606445,0.811523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.24023,1.32422,0.267578,-1.92188,0.964355,0.433838,-1.02832,1.0293,-1.15527,1.06152,-1.6084,-1.125,0.858887,-0.4729,-0.581055,0.365479,0.340332,2.47461,-0.279297,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0.572266,-2.05664,1.13867,-0.247803,0.462158,0.331055,-0.268555,0.387939,-1.55078,0.259766,-0.796387,-1.7373,-1.68066,0.657715,0.889648,-1.19824,1.15723,-2.0332,-1.43066,-2.64453,1.60449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.573242,-0.325928,2.44336,-1.43164,0.817871,-0.416748,-0.578613,0.355957,0.245239,-0.245972,-1.17285,0.115723,2.69141,-1.59473,0.825684,-0.716797,1.65625,-0.901855,-0.750977,-0.0335999,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0.572266,-2.05664,1.13867,-0.247803,0.462158,0.331055,-0.268555,0.387939,-1.55078,0.259766,-0.796387,-1.7373,-1.68066,0.657715,0.889648,-1.19824,1.15723,-2.0332,-1.43066,-2.64453,1.60449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.573242,-0.325928,2.44336,-1.43164,0.817871,-0.416748,-0.578613,0.355957,0.245239,-0.245972,-1.17285,0.115723,2.69141,-1.59473,0.825684,-0.716797,1.65625,-0.901855,-0.750977,-0.0335999,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0.572266,-2.05664,1.13867,-0.247803,0.462158,0.331055,-0.268555,0.387939,-1.55078,0.259766,-0.796387,-1.7373,-1.68066,0.657715,0.889648,-1.19824,1.15723,-2.0332,-1.43066,-2.64453,1.60449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.573242,-0.325928,2.44336,-1.43164,0.817871,-0.416748,-0.578613,0.355957,0.245239,-0.245972,-1.17285,0.115723,2.69141,-1.59473,0.825684,-0.716797,1.65625,-0.901855,-0.750977,-0.0335999,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,-0.425293,2.02734,1.2002,-1.19238,0.209229,0.2854,0.506348,-0.83252,0.950195,-0.829102,1.69824,0.444824,1.07129,-0.481689,-0.927246,1.9707,0.984863,-0.663086,-0.194458,-0.478516,0.459717,0.296143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.452393,-1.1377,0.893555,0.0795288,-0.38623,0.523438,0.854004,0.357666,-0.277344,-0.267822,0.489502,-1.52734,-0.773926,-1.53613,0.372559,1.4502,-0.259521,-0.964844,-1.16211,0.00788879,1.06836,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,-0.425293,2.02734,1.2002,-1.19238,0.209229,0.2854,0.506348,-0.83252,0.950195,-0.829102,1.69824,0.444824,1.07129,-0.481689,-0.927246,1.9707,0.984863,-0.663086,-0.194458,-0.478516,0.459717,0.296143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.452393,-1.1377,0.893555,0.0795288,-0.38623,0.523438,0.854004,0.357666,-0.277344,-0.267822,0.489502,-1.52734,-0.773926,-1.53613,0.372559,1.4502,-0.259521,-0.964844,-1.16211,0.00788879,1.06836,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,-0.425293,2.02734,1.2002,-1.19238,0.209229,0.2854,0.506348,-0.83252,0.950195,-0.829102,1.69824,0.444824,1.07129,-0.481689,-0.927246,1.9707,0.984863,-0.663086,-0.194458,-0.478516,0.459717,0.296143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.452393,-1.1377,0.893555,0.0795288,-0.38623,0.523438,0.854004,0.357666,-0.277344,-0.267822,0.489502,-1.52734,-0.773926,-1.53613,0.372559,1.4502,-0.259521,-0.964844,-1.16211,0.00788879,1.06836,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,1.42578,0.819824,1.00098,1.36035,0.371826,-1.07031,-0.188721,-0.0362549,0.347168,0.806641,-0.379639,-0.118042,-1.56836,0.585938,0.698242,0.171143,-0.513184,-0.716797,1.03516,0.449707,0.539551,-1.01855,-0.705566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.970215,0.982422,-0.0487976,1.59668,1.93555,1.34277,1.82715,-0.835449,0.000288963,-3.24609,0.638184,0.309082,1.3877,-0.44165,1.35156,-0.455811,-0.0151291,1.95996,0.82959,-0.855469,0.758301,0.839844,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,1.42578,0.819824,1.00098,1.36035,0.371826,-1.07031,-0.188721,-0.0362549,0.347168,0.806641,-0.379639,-0.118042,-1.56836,0.585938,0.698242,0.171143,-0.513184,-0.716797,1.03516,0.449707,0.539551,-1.01855,-0.705566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.970215,0.982422,-0.0487976,1.59668,1.93555,1.34277,1.82715,-0.835449,0.000288963,-3.24609,0.638184,0.309082,1.3877,-0.44165,1.35156,-0.455811,-0.0151291,1.95996,0.82959,-0.855469,0.758301,0.839844,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,1.42578,0.819824,1.00098,1.36035,0.371826,-1.07031,-0.188721,-0.0362549,0.347168,0.806641,-0.379639,-0.118042,-1.56836,0.585938,0.698242,0.171143,-0.513184,-0.716797,1.03516,0.449707,0.539551,-1.01855,-0.705566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.970215,0.982422,-0.0487976,1.59668,1.93555,1.34277,1.82715,-0.835449,0.000288963,-3.24609,0.638184,0.309082,1.3877,-0.44165,1.35156,-0.455811,-0.0151291,1.95996,0.82959,-0.855469,0.758301,0.839844,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0.848633,-0.861328,1.49414,-0.315918,1.42676,-0.483887,2.31836,1.30664,-0.190186,0.998047,0.0201721,1.24219,-0.0309296,0.450439,-0.151489,0.666504,0.587891,2.17188,0.0223541,0.929688,-0.211792,-0.307861,-1.46289,1.31348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852539,1,0.327148,0.477295,-1.38672,0.554688,-0.876953,1.66504,-1.03516,-1.0293,-1.51758,-0.429688,0.80127,0.208252,-0.046814,1.43359,-0.876953,0.567871,-0.496826,-1.11914,-1.72168,-0.703125,0.106445,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0.848633,-0.861328,1.49414,-0.315918,1.42676,-0.483887,2.31836,1.30664,-0.190186,0.998047,0.0201721,1.24219,-0.0309296,0.450439,-0.151489,0.666504,0.587891,2.17188,0.0223541,0.929688,-0.211792,-0.307861,-1.46289,1.31348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852539,1,0.327148,0.477295,-1.38672,0.554688,-0.876953,1.66504,-1.03516,-1.0293,-1.51758,-0.429688,0.80127,0.208252,-0.046814,1.43359,-0.876953,0.567871,-0.496826,-1.11914,-1.72168,-0.703125,0.106445,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
